cust;Recency;first_in_windows;Freq_2Y;Freq_1Y;Freq_3M;IPT_mean;CREDIT_PAY;TIPO_TARJETA;CUS_FIRST_BUY;CANTIDAD_COMPRAS_ITEMS_USADOS;cant_dias_active_short;recency_date_short;Frequency_target
421995309;159.0;159.0;1;1;0.0;9999999.0;0.0;0.0;159.0;0;4.0;9.0;0.0
398811434;223.0;223.0;1;1;0.0;9999999.0;0.0;0.0;223.0;0;2.0;22.0;1.0
147384089;11.0;704.0;5;2;2.0;1.5314789170422551;0.0;0.0;2156.0;0;2.0;11.0;4.0
203502571;16.0;693.0;28;16;4.0;1.0356097590330544;45.0;3.0;1330.0;1;13.0;5.0;5.0
450295134;61.0;61.0;1;1;1.0;9999999.0;0.0;0.0;61.0;0;0.0;9999999.0;0.0
86597955;350.0;350.0;1;1;0.0;9999999.0;1.0;3.0;350.0;0;0.0;9999999.0;0.0
74608292;117.0;117.0;1;1;0.0;9999999.0;1.0;2.0;3784.0;0;0.0;9999999.0;3.0
243307055;264.0;264.0;1;1;0.0;9999999.0;1.0;4.0;943.0;0;0.0;9999999.0;0.0
166553706;277.0;613.0;4;2;0.0;1.919078092376074;0.0;0.0;1822.0;0;0.0;9999999.0;0.0
359541090;303.0;303.0;1;1;0.0;9999999.0;0.0;0.0;303.0;0;0.0;9999999.0;0.0
132167854;281.0;729.0;2;1;0.0;9999999.0;0.0;0.0;2323.0;0;3.0;1.0;0.0
308799106;42.0;538.0;3;2;2.0;1.3979400086720377;2.0;2.0;538.0;0;19.0;0.0;7.0
413354956;186.0;186.0;1;1;0.0;9999999.0;1.0;2.0;186.0;0;0.0;9999999.0;0.0
332095900;201.0;201.0;1;1;0.0;9999999.0;0.0;0.0;201.0;0;0.0;9999999.0;1.0
379964478;289.0;289.0;1;1;0.0;9999999.0;0.0;0.0;289.0;0;0.0;9999999.0;0.0
153223893;215.0;554.0;7;6;0.0;0.9761992829258123;4.0;0.0;2046.0;0;0.0;9999999.0;2.0
179805202;103.0;103.0;1;1;0.0;9999999.0;1.0;1.0;103.0;0;0.0;9999999.0;0.0
274131936;143.0;681.0;17;4;0.0;1.6521201845577742;0.0;0.0;681.0;0;0.0;9999999.0;0.0
325440528;39.0;463.0;16;15;3.0;0.9836349292852414;4.0;2.0;463.0;0;9.0;1.0;14.0
311038612;286.0;286.0;1;1;0.0;9999999.0;1.0;3.0;286.0;0;0.0;9999999.0;0.0
296065195;161.0;600.0;3;2;0.0;2.1958996524092336;2.0;2.0;600.0;0;1.0;8.0;9.0
51410185;101.0;513.0;12;11;0.0;0.9742082560027449;15.0;3.0;2849.0;0;5.0;9.0;7.0
94525080;65.0;667.0;13;11;2.0;1.2090951836782295;19.0;3.0;4278.0;0;9.0;1.0;10.0
328226366;234.0;234.0;1;1;0.0;9999999.0;1.0;2.0;248.0;0;1.0;13.0;1.0
436457901;114.0;114.0;1;1;0.0;9999999.0;1.0;2.0;114.0;0;0.0;9999999.0;0.0
282237367;127.0;487.0;3;2;0.0;2.369215857410143;2.0;3.0;487.0;0;3.0;13.0;15.0
454946326;45.0;45.0;1;1;1.0;9999999.0;0.0;0.0;45.0;0;0.0;9999999.0;1.0
55270649;42.0;220.0;3;3;1.0;1.867039703640297;4.0;3.0;220.0;0;10.0;4.0;4.0
311761260;252.0;252.0;1;1;0.0;9999999.0;0.0;0.0;252.0;0;2.0;6.0;0.0
52848598;200.0;200.0;1;1;0.0;9999999.0;0.0;0.0;200.0;0;3.0;9.0;0.0
19565230;31.0;696.0;14;7;2.0;1.4711021570761176;0.0;0.0;4087.0;3;15.0;6.0;18.0
230267751;82.0;117.0;2;2;1.0;1.5440680443502757;2.0;2.0;117.0;0;0.0;9999999.0;0.0
340651157;197.0;256.0;2;2;0.0;1.7708520116421442;0.0;0.0;256.0;0;4.0;3.0;0.0
380621369;262.0;262.0;1;1;0.0;9999999.0;0.0;0.0;262.0;0;0.0;9999999.0;13.0
148273921;125.0;125.0;1;1;0.0;9999999.0;2.0;1.0;1690.0;0;2.0;12.0;1.0
82812504;259.0;259.0;1;1;0.0;9999999.0;3.0;1.0;3688.0;0;13.0;5.0;1.0
225109754;261.0;261.0;1;1;0.0;9999999.0;0.0;0.0;1121.0;0;3.0;1.0;0.0
344043088;38.0;380.0;8;7;2.0;1.4298383997298316;8.0;1.0;380.0;0;1.0;14.0;7.0
341468611;20.0;310.0;2;2;1.0;2.462397997898956;0.0;0.0;310.0;1;2.0;4.0;0.0
43940847;185.0;185.0;1;1;0.0;9999999.0;2.0;3.0;5624.0;0;0.0;9999999.0;0.0
282495034;338.0;668.0;4;1;0.0;9999999.0;0.0;0.0;668.0;0;0.0;9999999.0;6.0
43069303;78.0;523.0;13;9;1.0;1.1259450886905125;16.0;3.0;1205.0;0;6.0;9.0;6.0
380126677;289.0;289.0;1;1;0.0;9999999.0;0.0;0.0;289.0;0;0.0;9999999.0;0.0
47082534;37.0;728.0;6;4;3.0;1.4313416980317741;3.0;3.0;3955.0;0;10.0;4.0;8.0
31330375;1.0;669.0;7;3;2.0;1.7546012611655515;3.0;4.0;5501.0;0;2.0;1.0;22.0
55321760;259.0;629.0;2;1;0.0;9999999.0;2.0;2.0;3036.0;0;0.0;9999999.0;0.0
264019181;344.0;428.0;2;1;0.0;9999999.0;1.0;3.0;428.0;0;0.0;9999999.0;0.0
386466607;106.0;115.0;2;2;0.0;0.9542425094393249;0.0;0.0;135.0;0;10.0;0.0;16.0
93878325;35.0;522.0;2;1;1.0;9999999.0;0.0;0.0;522.0;0;2.0;5.0;4.0
465556070;9.0;9.0;1;1;1.0;9999999.0;0.0;0.0;9.0;0;0.0;9999999.0;0.0
203308924;109.0;109.0;1;1;0.0;9999999.0;5.0;2.0;1332.0;0;0.0;9999999.0;0.0
416560081;19.0;158.0;4;4;1.0;1.622826619069022;0.0;0.0;158.0;0;17.0;2.0;11.0
288640494;15.0;193.0;5;5;2.0;1.5144879975118264;5.0;4.0;193.0;1;3.0;4.0;17.0
134705060;334.0;625.0;3;1;0.0;9999999.0;8.0;2.0;1040.0;0;2.0;8.0;18.0
454770070;43.0;43.0;1;1;1.0;9999999.0;0.0;0.0;43.0;0;0.0;9999999.0;0.0
71738406;76.0;533.0;8;3;1.0;2.0337214213881905;5.0;2.0;533.0;0;3.0;5.0;4.0
184043831;34.0;467.0;10;7;1.0;1.4963539201015579;11.0;2.0;1567.0;1;0.0;9999999.0;5.0
403894730;35.0;206.0;2;2;1.0;2.2329961103921536;3.0;4.0;206.0;0;5.0;10.0;3.0
18493380;60.0;669.0;8;2;1.0;2.1789769472931693;4.0;2.0;669.0;0;4.0;1.0;8.0
420384665;164.0;164.0;1;1;0.0;9999999.0;0.0;0.0;164.0;0;0.0;9999999.0;0.0
308473223;1.0;1.0;1;1;1.0;9999999.0;0.0;0.0;1.0;0;1.0;1.0;0.0
111977006;10.0;14.0;2;2;2.0;0.6020599913279624;4.0;2.0;14.0;0;6.0;9.0;0.0
25511;122.0;213.0;3;3;0.0;1.6483325951307655;5.0;2.0;3103.0;0;6.0;0.0;2.0
131024700;239.0;369.0;3;2;0.0;1.99563519459755;1.0;2.0;2439.0;0;0.0;9999999.0;3.0
170270904;82.0;176.0;3;3;1.0;1.496497549215671;1.0;2.0;1767.0;1;0.0;9999999.0;10.0
242620506;179.0;218.0;3;3;0.0;1.2887458999186125;0.0;0.0;218.0;0;4.0;6.0;0.0
169472366;102.0;603.0;3;2;0.0;1.1139433523068367;7.0;2.0;1780.0;0;0.0;9999999.0;1.0
56038531;46.0;682.0;4;3;2.0;1.9625270601559213;5.0;3.0;4024.0;0;1.0;16.0;2.0
160126978;45.0;635.0;24;13;1.0;0.9707269135861148;16.0;2.0;1922.0;1;3.0;1.0;9.0
199094243;332.0;332.0;1;1;0.0;9999999.0;0.0;0.0;1292.0;0;1.0;13.0;1.0
462489287;19.0;19.0;1;1;1.0;9999999.0;1.0;1.0;19.0;0;5.0;13.0;8.0
211987699;127.0;359.0;4;4;0.0;1.3354601528498975;0.0;0.0;1070.0;0;0.0;9999999.0;12.0
179911873;340.0;340.0;1;1;0.0;9999999.0;0.0;0.0;1627.0;0;0.0;9999999.0;1.0
34689142;15.0;15.0;1;1;1.0;9999999.0;1.0;0.0;3258.0;0;4.0;11.0;0.0
114982882;59.0;117.0;3;3;2.0;1.4558450793769304;1.0;2.0;2629.0;0;5.0;7.0;0.0
144770051;23.0;628.0;2;1;1.0;9999999.0;7.0;3.0;628.0;0;5.0;5.0;2.0
56194711;137.0;514.0;8;3;0.0;1.8777849903144;3.0;2.0;2979.0;0;2.0;12.0;6.0
382791455;279.0;279.0;1;1;0.0;9999999.0;1.0;2.0;279.0;0;0.0;9999999.0;1.0
69436775;82.0;82.0;1;1;1.0;9999999.0;0.0;0.0;3820.0;0;2.0;6.0;13.0
155584147;77.0;526.0;20;18;2.0;0.9989810302813278;0.0;0.0;2001.0;0;5.0;1.0;8.0
211348419;291.0;685.0;5;1;0.0;9999999.0;5.0;2.0;1240.0;0;4.0;14.0;12.0
260758484;5.0;31.0;2;2;2.0;1.414973347970818;0.0;0.0;814.0;0;3.0;4.0;0.0
199467181;2.0;454.0;16;14;5.0;1.194366361791288;21.0;2.0;454.0;0;15.0;1.0;6.0
138088130;136.0;254.0;2;2;0.0;2.0718820073061255;0.0;0.0;1719.0;0;1.0;29.0;7.0
428327774;50.0;137.0;9;9;7.0;0.7616044616157008;4.0;2.0;137.0;0;0.0;9999999.0;0.0
78759336;118.0;315.0;3;3;0.0;1.7745016310128938;3.0;2.0;3743.0;0;0.0;9999999.0;1.0
60574638;28.0;729.0;25;11;3.0;1.4753999283161339;9.0;3.0;3956.0;0;5.0;2.0;25.0
352988013;100.0;194.0;6;6;0.0;0.9084355716151361;0.0;0.0;194.0;0;10.0;2.0;0.0
18640027;6.0;579.0;7;1;1.0;9999999.0;0.0;0.0;4315.0;0;11.0;0.0;1.0
386746433;268.0;268.0;1;1;0.0;9999999.0;0.0;0.0;268.0;0;7.0;3.0;2.0
207470740;11.0;667.0;3;1;1.0;9999999.0;1.0;1.0;1285.0;0;6.0;5.0;2.0
55362701;101.0;510.0;6;3;0.0;1.1312255448652149;2.0;2.0;3019.0;0;4.0;6.0;17.0
420725809;159.0;159.0;1;1;0.0;9999999.0;0.0;0.0;159.0;0;0.0;9999999.0;13.0
23495168;84.0;84.0;1;1;1.0;9999999.0;0.0;0.0;3500.0;0;0.0;9999999.0;1.0
259561777;166.0;166.0;1;1;0.0;9999999.0;0.0;0.0;166.0;0;1.0;10.0;0.0
361792972;333.0;333.0;1;1;0.0;9999999.0;2.0;0.0;333.0;0;0.0;9999999.0;0.0
40927176;5.0;728.0;35;21;7.0;0.8899256121048857;5.0;2.0;4029.0;2;18.0;0.0;23.0
373965160;232.0;243.0;2;2;0.0;1.041392685158225;2.0;2.0;243.0;0;1.0;21.0;0.0
57037030;253.0;390.0;6;3;0.0;1.6333509834420439;0.0;0.0;390.0;0;0.0;9999999.0;3.0
173715298;185.0;185.0;1;1;0.0;9999999.0;0.0;0.0;552.0;0;0.0;9999999.0;4.0
155457502;71.0;675.0;16;5;1.0;1.1904067961403957;0.0;0.0;2004.0;0;12.0;0.0;5.0
239896828;124.0;382.0;14;10;0.0;1.0369411975891585;11.0;2.0;975.0;0;3.0;1.0;2.0
116752496;73.0;502.0;12;9;1.0;1.0579651061121103;20.0;2.0;2612.0;0;2.0;15.0;18.0
30349709;136.0;205.0;2;2;0.0;1.8388490907372552;2.0;4.0;3027.0;0;0.0;9999999.0;8.0
340098373;176.0;407.0;3;1;0.0;9999999.0;4.0;2.0;407.0;0;2.0;2.0;10.0
347835686;173.0;382.0;3;2;0.0;2.1789769472931693;1.0;1.0;382.0;0;0.0;9999999.0;0.0
359076821;291.0;291.0;1;1;0.0;9999999.0;0.0;0.0;291.0;0;8.0;7.0;8.0
429935166;72.0;136.0;5;5;1.0;0.9962442816038732;6.0;2.0;136.0;1;2.0;9.0;13.0
349163726;276.0;319.0;3;3;0.0;1.3294824213322174;0.0;0.0;319.0;0;0.0;9999999.0;0.0
315738537;2.0;2.0;1;1;1.0;9999999.0;1.0;4.0;2.0;0;2.0;0.0;0.0
27197284;1.0;581.0;4;3;3.0;0.6505149978319906;6.0;2.0;3422.0;0;14.0;1.0;13.0
137755019;183.0;669.0;4;3;0.0;1.0880456295278407;0.0;0.0;2316.0;1;3.0;19.0;1.0
128323790;160.0;187.0;3;3;0.0;0.9286662482156341;1.0;2.0;2314.0;0;5.0;1.0;5.0
103324068;263.0;350.0;2;2;0.0;1.9395192526186185;0.0;0.0;2756.0;0;0.0;9999999.0;0.0
267356884;261.0;261.0;1;1;0.0;9999999.0;0.0;0.0;753.0;0;0.0;9999999.0;1.0
279713178;45.0;684.0;5;4;1.0;1.6710019500052458;4.0;1.0;684.0;0;4.0;3.0;3.0
443424432;88.0;88.0;1;1;1.0;9999999.0;1.0;1.0;88.0;0;0.0;9999999.0;0.0
46011899;5.0;5.0;1;1;1.0;9999999.0;0.0;0.0;5.0;0;1.0;1.0;0.0
265149607;178.0;724.0;9;5;0.0;1.0061624577948611;0.0;0.0;773.0;0;5.0;10.0;3.0
348914169;40.0;173.0;2;2;1.0;2.123851640967086;2.0;3.0;173.0;0;0.0;9999999.0;3.0
206030139;103.0;632.0;3;1;0.0;9999999.0;2.0;3.0;1300.0;0;6.0;0.0;4.0
81766577;15.0;727.0;5;3;2.0;1.5216811390105647;0.0;0.0;3654.0;0;19.0;0.0;9.0
263169401;137.0;635.0;6;3;0.0;1.7101429424709589;3.0;2.0;788.0;0;1.0;19.0;10.0
400830152;215.0;215.0;1;1;0.0;9999999.0;0.0;0.0;215.0;1;0.0;9999999.0;1.0
48005410;46.0;46.0;1;1;1.0;9999999.0;1.0;1.0;46.0;0;0.0;9999999.0;9.0
210105303;151.0;151.0;1;1;0.0;9999999.0;1.0;2.0;1016.0;0;0.0;9999999.0;9.0
302840939;67.0;67.0;1;1;1.0;9999999.0;0.0;0.0;67.0;0;1.0;1.0;0.0
30976587;333.0;613.0;4;1;0.0;9999999.0;0.0;0.0;3336.0;0;4.0;12.0;1.0
388860793;133.0;260.0;2;2;0.0;2.103803720955957;0.0;0.0;260.0;0;0.0;9999999.0;0.0
17265290;128.0;128.0;1;1;0.0;9999999.0;0.0;0.0;2894.0;0;3.0;2.0;0.0
457393730;37.0;37.0;1;1;1.0;9999999.0;0.0;0.0;37.0;0;8.0;9.0;0.0
207540974;62.0;703.0;6;5;2.0;0.9658901911315606;0.0;0.0;1284.0;0;6.0;3.0;7.0
206822403;287.0;609.0;3;1;0.0;9999999.0;1.0;2.0;1292.0;0;0.0;9999999.0;8.0
67630922;48.0;533.0;7;4;2.0;1.1427115980095963;4.0;1.0;2024.0;0;7.0;0.0;15.0
184619537;178.0;178.0;1;1;0.0;9999999.0;1.0;4.0;1559.0;0;0.0;9999999.0;2.0
414298777;144.0;183.0;2;2;0.0;1.591064607026499;0.0;0.0;183.0;0;0.0;9999999.0;0.0
176602783;9.0;700.0;23;6;1.0;1.3494773114946426;0.0;0.0;919.0;0;16.0;0.0;1.0
151848135;248.0;248.0;1;1;0.0;9999999.0;0.0;0.0;248.0;0;0.0;9999999.0;0.0
356886824;7.0;121.0;2;2;1.0;2.0569048513364727;1.0;0.0;121.0;0;5.0;7.0;0.0
363481507;298.0;298.0;1;1;0.0;9999999.0;0.0;0.0;298.0;0;1.0;27.0;0.0
244899068;4.0;256.0;2;2;1.0;2.401400540781544;2.0;3.0;925.0;0;4.0;2.0;9.0
434841994;99.0;113.0;2;2;0.0;1.146128035678238;0.0;0.0;113.0;0;1.0;12.0;0.0
301057853;11.0;558.0;4;2;2.0;1.1139433523068367;2.0;2.0;576.0;0;7.0;4.0;1.0
278425810;55.0;692.0;2;1;1.0;9999999.0;0.0;0.0;692.0;0;9.0;5.0;1.0
325863873;244.0;381.0;5;4;0.0;1.2959099324293435;0.0;0.0;381.0;0;0.0;9999999.0;0.0
293630529;22.0;595.0;4;2;1.0;2.255272505103306;2.0;1.0;595.0;1;16.0;0.0;5.0
191142491;135.0;505.0;4;2;0.0;2.0791812460476247;3.0;1.0;505.0;0;6.0;4.0;0.0
85833871;41.0;467.0;2;1;1.0;9999999.0;0.0;0.0;4947.0;0;7.0;1.0;1.0
86511466;51.0;51.0;1;1;1.0;9999999.0;0.0;0.0;5064.0;0;0.0;9999999.0;1.0
159921408;236.0;654.0;6;2;0.0;2.0086001717619175;0.0;0.0;1925.0;0;3.0;0.0;0.0
350710204;0.0;371.0;6;5;2.0;1.5709243354297988;5.0;3.0;371.0;0;11.0;0.0;8.0
227063188;270.0;725.0;6;1;0.0;9999999.0;1.0;1.0;1101.0;0;1.0;16.0;2.0
310151452;10.0;383.0;7;5;4.0;1.3566644070239513;0.0;0.0;383.0;0;20.0;0.0;12.0
266127238;303.0;369.0;2;1;0.0;9999999.0;1.0;2.0;369.0;0;0.0;9999999.0;0.0
36826257;215.0;387.0;2;1;0.0;9999999.0;0.0;0.0;3035.0;0;0.0;9999999.0;2.0
115858452;92.0;619.0;8;5;1.0;0.8450528104279016;6.0;2.0;2625.0;1;0.0;9999999.0;11.0
143959653;155.0;155.0;1;1;0.0;9999999.0;0.0;0.0;2215.0;0;1.0;16.0;0.0
252472610;161.0;402.0;11;7;0.0;1.1920105311526;0.0;0.0;852.0;0;3.0;1.0;0.0
141874205;30.0;699.0;18;6;1.0;1.3868237059878694;11.0;2.0;1984.0;0;24.0;0.0;32.0
138100035;17.0;730.0;17;8;4.0;1.4567459470074966;9.0;2.0;1409.0;0;5.0;7.0;24.0
44010061;32.0;487.0;4;1;1.0;9999999.0;4.0;4.0;3146.0;0;1.0;12.0;18.0
426987489;60.0;60.0;1;1;1.0;9999999.0;0.0;0.0;60.0;0;0.0;9999999.0;0.0
133791564;38.0;38.0;1;1;1.0;9999999.0;2.0;3.0;38.0;0;0.0;9999999.0;1.0
55471483;273.0;326.0;2;2;0.0;1.7242758696007892;2.0;2.0;3454.0;0;0.0;9999999.0;2.0
190894766;16.0;33.0;2;2;2.0;1.2304489213782739;2.0;0.0;36.0;0;26.0;3.0;3.0
63890890;75.0;711.0;13;4;1.0;1.7552340111074127;10.0;3.0;5580.0;0;8.0;11.0;18.0
157144157;2.0;98.0;9;9;8.0;0.998402761549459;15.0;2.0;98.0;1;10.0;2.0;27.0
433080345;96.0;96.0;1;1;0.0;9999999.0;0.0;0.0;96.0;0;0.0;9999999.0;0.0
80421962;240.0;632.0;4;2;0.0;1.3222192947339193;2.0;4.0;3725.0;0;2.0;0.0;8.0
228294064;9.0;9.0;1;1;1.0;9999999.0;1.0;0.0;9.0;0;4.0;9.0;3.0
73484251;172.0;172.0;1;1;0.0;9999999.0;0.0;0.0;2642.0;0;2.0;8.0;2.0
118423903;184.0;543.0;3;1;0.0;9999999.0;1.0;2.0;2572.0;0;20.0;3.0;3.0
440097851;100.0;100.0;1;1;0.0;9999999.0;0.0;0.0;100.0;0;0.0;9999999.0;0.0
418555642;169.0;171.0;2;2;0.0;0.3010299956639812;1.0;1.0;171.0;0;0.0;9999999.0;0.0
50082620;321.0;576.0;5;2;0.0;0.0;2.0;2.0;3084.0;0;2.0;26.0;0.0
274420021;104.0;709.0;5;3;0.0;0.9771212547196625;4.0;3.0;709.0;0;0.0;9999999.0;4.0
8018179;270.0;628.0;3;1;0.0;9999999.0;0.0;0.0;6084.0;0;0.0;9999999.0;4.0
230465253;48.0;540.0;2;1;1.0;9999999.0;2.0;2.0;540.0;0;0.0;9999999.0;2.0
357996687;340.0;340.0;1;1;0.0;9999999.0;1.0;2.0;344.0;0;0.0;9999999.0;2.0
220142948;2.0;14.0;2;2;2.0;1.0791812460476249;0.0;0.0;14.0;0;9.0;1.0;0.0
212463274;97.0;324.0;6;6;0.0;1.4546069249198452;0.0;0.0;990.0;0;18.0;1.0;3.0
73741613;122.0;139.0;2;2;0.0;1.2304489213782739;2.0;2.0;3746.0;2;3.0;2.0;0.0
251800292;228.0;228.0;1;1;0.0;9999999.0;0.0;0.0;878.0;0;0.0;9999999.0;4.0
174905598;114.0;114.0;1;1;0.0;9999999.0;0.0;0.0;1075.0;0;0.0;9999999.0;0.0
400026797;211.0;211.0;1;1;0.0;9999999.0;0.0;0.0;211.0;0;0.0;9999999.0;2.0
87032584;215.0;724.0;8;4;0.0;1.1162313967551805;3.0;2.0;5042.0;1;1.0;18.0;1.0
175643948;44.0;647.0;8;5;3.0;1.0923039643525356;15.0;2.0;1607.0;0;3.0;2.0;4.0
210287559;260.0;260.0;1;1;0.0;9999999.0;0.0;0.0;1252.0;0;0.0;9999999.0;0.0
302836967;20.0;101.0;2;2;1.0;1.9084850188786497;0.0;0.0;101.0;0;1.0;27.0;0.0
43830419;36.0;628.0;14;7;2.0;1.4795470481818267;6.0;2.0;3672.0;1;9.0;0.0;2.0
132060082;69.0;69.0;1;1;1.0;9999999.0;2.0;2.0;2405.0;0;0.0;9999999.0;5.0
215852474;10.0;298.0;12;12;8.0;0.9174034330967235;10.0;1.0;1194.0;0;26.0;0.0;8.0
60157793;80.0;581.0;7;4;1.0;1.8087069029155385;0.0;0.0;3969.0;0;0.0;9999999.0;9.0
168978379;74.0;554.0;8;3;1.0;2.158320600083747;3.0;2.0;1787.0;1;1.0;4.0;4.0
172758464;183.0;707.0;24;11;0.0;0.6823430406254898;24.0;3.0;1640.0;1;1.0;31.0;0.0
171041035;126.0;464.0;2;1;0.0;9999999.0;4.0;3.0;464.0;0;7.0;1.0;4.0
155386524;150.0;182.0;3;3;0.0;0.7456808469171363;4.0;1.0;182.0;0;4.0;4.0;1.0
402966525;209.0;209.0;1;1;0.0;9999999.0;0.0;0.0;209.0;0;0.0;9999999.0;0.0
350191770;38.0;373.0;4;3;1.0;2.1023312558741094;4.0;2.0;373.0;0;0.0;9999999.0;0.0
330969173;137.0;137.0;1;1;0.0;9999999.0;0.0;0.0;137.0;0;2.0;0.0;0.0
159232931;8.0;88.0;2;2;2.0;1.9030899869919435;1.0;0.0;88.0;0;9.0;3.0;1.0
33533637;25.0;705.0;10;7;3.0;1.196740455235479;7.0;4.0;2742.0;0;3.0;21.0;8.0
164147996;330.0;704.0;2;1;0.0;9999999.0;0.0;0.0;1233.0;0;9.0;16.0;3.0
456904696;4.0;38.0;2;2;2.0;1.5314789170422551;1.0;2.0;38.0;0;5.0;2.0;0.0
57304593;1.0;676.0;29;19;6.0;1.1131141679070642;27.0;2.0;1625.0;0;20.0;0.0;13.0
236355359;152.0;708.0;6;1;0.0;9999999.0;1.0;1.0;1010.0;0;7.0;6.0;1.0
446151668;77.0;77.0;1;1;1.0;9999999.0;2.0;4.0;77.0;0;0.0;9999999.0;0.0
27442647;134.0;502.0;12;8;0.0;1.1857339619595118;13.0;2.0;1320.0;3;1.0;1.0;10.0
46212041;88.0;88.0;1;1;1.0;9999999.0;1.0;3.0;3008.0;0;0.0;9999999.0;0.0
98537003;1.0;656.0;22;21;7.0;0.8481118170595954;0.0;0.0;656.0;0;6.0;1.0;13.0
216826981;301.0;301.0;1;1;0.0;9999999.0;0.0;0.0;1159.0;0;0.0;9999999.0;1.0
128003998;255.0;564.0;3;1;0.0;9999999.0;0.0;0.0;2504.0;0;1.0;9.0;1.0
129311304;158.0;176.0;2;2;0.0;1.255272505103306;1.0;2.0;176.0;0;8.0;3.0;0.0
264737591;118.0;118.0;1;1;0.0;9999999.0;3.0;2.0;118.0;0;1.0;7.0;0.0
312694091;36.0;132.0;3;3;2.0;1.6619353032702544;6.0;4.0;132.0;0;1.0;29.0;3.0
453727876;50.0;50.0;1;1;1.0;9999999.0;1.0;2.0;50.0;0;0.0;9999999.0;0.0
234093398;122.0;557.0;4;3;0.0;1.9826008505129558;1.0;0.0;557.0;0;4.0;14.0;1.0
323740757;47.0;332.0;2;2;1.0;2.45484486000851;3.0;2.0;332.0;0;0.0;9999999.0;0.0
362432703;55.0;327.0;6;6;1.0;1.6588131111490174;0.0;0.0;327.0;0;2.0;5.0;0.0
346500940;245.0;376.0;2;1;0.0;9999999.0;0.0;0.0;377.0;0;0.0;9999999.0;0.0
73139802;3.0;730.0;49;22;12.0;0.9464500213221517;34.0;2.0;2411.0;1;24.0;1.0;43.0
33202178;364.0;364.0;1;1;0.0;9999999.0;1.0;1.0;3289.0;0;0.0;9999999.0;0.0
347201087;202.0;342.0;3;3;0.0;1.4146518864155124;2.0;1.0;342.0;0;0.0;9999999.0;0.0
414672973;155.0;182.0;2;2;0.0;1.4313637641589874;2.0;2.0;182.0;0;3.0;14.0;0.0
129527811;143.0;535.0;7;3;0.0;1.7889755638648777;1.0;2.0;1819.0;0;2.0;6.0;1.0
284924225;287.0;287.0;1;1;0.0;9999999.0;0.0;0.0;287.0;1;0.0;9999999.0;4.0
313030158;154.0;519.0;6;4;0.0;0.9487790373766017;4.0;2.0;519.0;0;1.0;22.0;1.0
252018917;95.0;109.0;2;2;0.0;1.146128035678238;0.0;0.0;109.0;1;5.0;2.0;0.0
166227186;69.0;693.0;3;2;1.0;2.0253058652647704;0.0;0.0;1772.0;0;7.0;1.0;9.0
151148168;10.0;704.0;2;1;1.0;9999999.0;0.0;0.0;876.0;0;3.0;7.0;0.0
434415712;120.0;120.0;1;1;0.0;9999999.0;0.0;0.0;120.0;0;0.0;9999999.0;0.0
325134554;301.0;301.0;1;1;0.0;9999999.0;0.0;0.0;301.0;0;5.0;3.0;1.0
280211825;13.0;681.0;14;4;1.0;1.4959483733704786;2.0;2.0;681.0;0;7.0;0.0;0.0
11131376;138.0;316.0;2;2;0.0;2.250420002308894;0.0;0.0;2270.0;0;0.0;9999999.0;1.0
182291951;177.0;670.0;8;4;0.0;1.6027032160800119;20.0;1.0;915.0;0;1.0;17.0;19.0
199472828;67.0;716.0;3;1;1.0;9999999.0;4.0;2.0;1243.0;0;2.0;7.0;5.0
40241903;157.0;663.0;5;3;0.0;1.8141944650251558;6.0;2.0;3830.0;2;0.0;9999999.0;3.0
413080329;2.0;187.0;3;3;2.0;1.9118674941993654;0.0;0.0;187.0;0;19.0;1.0;2.0
358379630;339.0;344.0;2;2;0.0;0.6989700043360189;0.0;0.0;344.0;0;0.0;9999999.0;0.0
79686592;9.0;338.0;18;18;5.0;1.108152005426029;10.0;3.0;4086.0;1;7.0;0.0;7.0
127971920;248.0;717.0;2;1;0.0;9999999.0;1.0;1.0;2497.0;0;2.0;7.0;0.0
169634127;332.0;332.0;1;1;0.0;9999999.0;1.0;3.0;332.0;0;2.0;9.0;2.0
238445002;261.0;261.0;1;1;0.0;9999999.0;6.0;2.0;991.0;0;0.0;9999999.0;0.0
7223344;234.0;572.0;2;1;0.0;9999999.0;3.0;2.0;3131.0;0;0.0;9999999.0;0.0
22179679;13.0;695.0;46;24;11.0;0.8975626346920826;24.0;1.0;5947.0;0;19.0;2.0;27.0
142098946;242.0;242.0;1;1;0.0;9999999.0;1.0;2.0;242.0;0;0.0;9999999.0;0.0
136742024;76.0;76.0;1;1;1.0;9999999.0;0.0;0.0;2334.0;0;0.0;9999999.0;0.0
216329214;92.0;297.0;2;2;1.0;2.311753861055754;0.0;0.0;891.0;0;0.0;9999999.0;2.0
300948971;4.0;577.0;6;3;3.0;1.083658667374088;2.0;3.0;577.0;0;9.0;4.0;19.0
363734270;119.0;119.0;1;1;0.0;9999999.0;0.0;0.0;119.0;1;0.0;9999999.0;2.0
417628204;173.0;173.0;1;1;0.0;9999999.0;0.0;0.0;173.0;0;0.0;9999999.0;0.0
257085746;45.0;635.0;4;3;2.0;1.7884009479144565;2.0;3.0;635.0;0;3.0;16.0;10.0
439257582;103.0;103.0;1;1;0.0;9999999.0;0.0;0.0;103.0;0;0.0;9999999.0;0.0
