iso_code;date;daily_vaccinations
SVK;17/01/2021;5442.0
SVK;18/01/2021;6144.0
SVK;19/01/2021;5771.0
SVK;20/01/2021;5932.0
SVK;21/01/2021;5913.0
SVK;22/01/2021;5758.0
SVK;23/01/2021;5603.0
SVK;24/01/2021;5595.0
SVK;25/01/2021;5594.0
SVK;26/01/2021;5491.0
SVK;27/01/2021;5374.0
SVK;28/01/2021;5739.0
SVK;29/01/2021;6457.0
SVK;30/01/2021;6616.0
SVK;31/01/2021;6657.0
SVK;01/02/2021;7056.0
SVK;02/02/2021;7775.0
SVK;03/02/2021;8438.0
SVK;04/02/2021;9088.0
SVK;05/02/2021;9552.0
SVK;06/02/2021;9750.0
SVK;07/02/2021;9736.0
SVK;08/02/2021;9668.0
SVK;09/02/2021;10039.0
SVK;10/02/2021;10233.0
SVK;11/02/2021;10143.0
SVK;12/02/2021;10006.0
SVK;13/02/2021;10224.0
SVK;14/02/2021;11742.0
SVK;15/02/2021;12063.0
SVK;16/02/2021;11559.0
SVK;17/02/2021;11353.0
SVK;18/02/2021;10981.0
SVK;19/02/2021;10851.0
SVK;20/02/2021;11185.0
SVK;21/02/2021;10543.0
SVK;22/02/2021;10399.0
SVK;23/02/2021;10596.0
SVK;24/02/2021;10789.0
SVK;25/02/2021;10773.0
SVK;26/02/2021;10746.0
SVK;27/02/2021;11184.0
SVK;28/02/2021;11076.0
SVK;01/03/2021;11451.0
SVK;02/03/2021;11817.0
SVK;03/03/2021;11869.0
SVK;04/03/2021;12150.0
SVK;05/03/2021;12123.0
SVK;06/03/2021;13715.0
SVK;07/03/2021;14725.0
SVK;08/03/2021;14535.0
SVK;09/03/2021;13782.0
SVK;10/03/2021;13413.0
SVK;11/03/2021;14173.0
SVK;12/03/2021;15120.0
SVK;13/03/2021;15534.0
SVK;14/03/2021;16073.0
SVK;15/03/2021;16602.0
SVK;16/03/2021;17894.0
SVK;17/03/2021;19079.0
SVK;18/03/2021;19344.0
SVK;19/03/2021;19228.0
SVK;20/03/2021;18718.0
SVK;21/03/2021;18670.0
SVK;22/03/2021;19177.0
SVK;23/03/2021;19641.0
SVK;24/03/2021;20023.0
SVK;25/03/2021;19778.0
SVK;26/03/2021;19782.0
SVK;27/03/2021;18970.0
SVK;28/03/2021;17980.0
SVK;29/03/2021;17764.0
SVK;30/03/2021;17568.0
SVK;31/03/2021;17653.0
SVK;01/04/2021;17999.0
SVK;02/04/2021;16015.0
SVK;03/04/2021;15581.0
SVK;04/04/2021;14859.0
SVK;05/04/2021;12121.0
SVK;06/04/2021;11918.0
SVK;07/04/2021;11879.0
SVK;08/04/2021;12177.0
SVK;09/04/2021;15170.0
SVK;10/04/2021;16633.0
SVK;11/04/2021;19057.0
SVK;12/04/2021;22028.0
SVK;13/04/2021;22189.0
SVK;14/04/2021;21936.0
SVK;15/04/2021;21942.0
SVK;16/04/2021;21972.0
SVK;17/04/2021;22636.0
SVK;18/04/2021;21399.0
SVK;19/04/2021;21237.0
SVK;20/04/2021;21334.0
SVK;21/04/2021;21367.0
SVK;22/04/2021;21169.0
SVK;23/04/2021;20699.0
SVK;24/04/2021;19654.0
SVK;25/04/2021;20574.0
SVK;26/04/2021;20758.0
SVK;27/04/2021;20150.0
SVN;27/12/2020;
SVN;28/12/2020;1547.0
SVN;29/12/2020;1392.0
SVN;30/12/2020;1057.0
SVN;31/12/2020;1256.0
SVN;01/01/2021;1035.0
SVN;02/01/2021;930.0
SVN;03/01/2021;876.0
SVN;04/01/2021;809.0
SVN;05/01/2021;985.0
SVN;06/01/2021;1684.0
SVN;07/01/2021;2198.0
SVN;08/01/2021;2636.0
SVN;09/01/2021;2615.0
SVN;10/01/2021;2536.0
SVN;11/01/2021;2451.0
SVN;12/01/2021;2356.0
SVN;13/01/2021;2273.0
SVN;14/01/2021;2446.0
SVN;15/01/2021;2688.0
SVN;16/01/2021;2698.0
SVN;17/01/2021;2699.0
SVN;18/01/2021;2662.0
SVN;19/01/2021;2714.0
SVN;20/01/2021;2711.0
SVN;21/01/2021;2431.0
SVN;22/01/2021;2040.0
SVN;23/01/2021;2095.0
SVN;24/01/2021;2116.0
SVN;25/01/2021;2084.0
SVN;26/01/2021;2036.0
SVN;27/01/2021;2090.0
SVN;28/01/2021;2290.0
SVN;29/01/2021;2632.0
SVN;30/01/2021;2547.0
SVN;31/01/2021;2526.0
SVN;01/02/2021;2533.0
SVN;02/02/2021;2430.0
SVN;03/02/2021;2394.0
SVN;04/02/2021;2579.0
SVN;05/02/2021;2732.0
SVN;06/02/2021;2801.0
SVN;07/02/2021;2801.0
SVN;08/02/2021;2850.0
SVN;09/02/2021;2708.0
SVN;10/02/2021;2480.0
SVN;11/02/2021;2650.0
SVN;12/02/2021;3074.0
SVN;13/02/2021;3116.0
SVN;14/02/2021;3121.0
SVN;15/02/2021;3076.0
SVN;16/02/2021;3219.0
SVN;17/02/2021;3551.0
SVN;18/02/2021;3614.0
SVN;19/02/2021;3348.0
SVN;20/02/2021;3582.0
SVN;21/02/2021;3578.0
SVN;22/02/2021;3633.0
SVN;23/02/2021;3692.0
SVN;24/02/2021;3897.0
SVN;25/02/2021;4170.0
SVN;26/02/2021;4316.0
SVN;27/02/2021;4086.0
SVN;28/02/2021;4085.0
SVN;01/03/2021;4180.0
SVN;02/03/2021;4273.0
SVN;03/03/2021;4339.0
SVN;04/03/2021;4389.0
SVN;05/03/2021;4751.0
SVN;06/03/2021;4895.0
SVN;07/03/2021;4895.0
SVN;08/03/2021;4990.0
SVN;09/03/2021;5277.0
SVN;10/03/2021;5586.0
SVN;11/03/2021;5967.0
SVN;12/03/2021;6424.0
SVN;13/03/2021;7337.0
SVN;14/03/2021;7337.0
SVN;15/03/2021;7312.0
SVN;16/03/2021;6865.0
SVN;17/03/2021;6370.0
SVN;18/03/2021;5815.0
SVN;19/03/2021;4955.0
SVN;20/03/2021;4370.0
SVN;21/03/2021;4370.0
SVN;22/03/2021;4298.0
SVN;23/03/2021;4755.0
SVN;24/03/2021;5293.0
SVN;25/03/2021;5909.0
SVN;26/03/2021;7125.0
SVN;27/03/2021;7555.0
SVN;28/03/2021;7735.0
SVN;29/03/2021;7736.0
SVN;30/03/2021;8250.0
SVN;31/03/2021;8924.0
SVN;01/04/2021;9630.0
SVN;02/04/2021;9048.0
SVN;03/04/2021;8439.0
SVN;04/04/2021;8486.0
SVN;05/04/2021;8325.0
SVN;06/04/2021;7605.0
SVN;07/04/2021;6395.0
SVN;08/04/2021;5824.0
SVN;09/04/2021;6997.0
SVN;10/04/2021;7882.0
SVN;11/04/2021;7886.0
SVN;12/04/2021;8151.0
SVN;13/04/2021;8291.0
SVN;14/04/2021;9059.0
SVN;15/04/2021;9634.0
SVN;16/04/2021;8742.0
SVN;17/04/2021;8308.0
SVN;18/04/2021;8259.0
SVN;19/04/2021;8380.0
SVN;20/04/2021;8791.0
SVN;21/04/2021;9532.0
SVN;22/04/2021;9535.0
SVN;23/04/2021;10018.0
SVN;24/04/2021;9556.0
SVN;25/04/2021;9470.0
SVN;26/04/2021;9139.0
SVN;27/04/2021;8253.0
SLB;23/03/2021;
SLB;24/03/2021;250.0
SLB;25/03/2021;250.0
SLB;26/03/2021;250.0
SLB;27/03/2021;250.0
SLB;28/03/2021;250.0
SLB;29/03/2021;250.0
SLB;30/03/2021;250.0
SLB;31/03/2021;250.0
SOM;17/04/2021;
ZAF;16/02/2021;
ZAF;17/02/2021;1130.0
ZAF;18/02/2021;1130.0
ZAF;19/02/2021;2175.0
ZAF;20/02/2021;2604.0
ZAF;21/02/2021;3078.0
ZAF;22/02/2021;3843.0
ZAF;23/02/2021;4616.0
ZAF;24/02/2021;5811.0
ZAF;25/02/2021;7198.0
ZAF;26/02/2021;8161.0
ZAF;27/02/2021;8127.0
ZAF;28/02/2021;7877.0
ZAF;01/03/2021;7141.0
ZAF;02/03/2021;6246.0
ZAF;03/03/2021;5966.0
ZAF;04/03/2021;5626.0
ZAF;05/03/2021;5219.0
ZAF;06/03/2021;4896.0
ZAF;07/03/2021;4435.0
ZAF;08/03/2021;4113.0
ZAF;09/03/2021;4431.0
ZAF;10/03/2021;6474.0
ZAF;11/03/2021;6569.0
ZAF;12/03/2021;6434.0
ZAF;13/03/2021;6282.0
ZAF;14/03/2021;6439.0
ZAF;15/03/2021;6559.0
ZAF;16/03/2021;7176.0
ZAF;17/03/2021;5647.0
ZAF;18/03/2021;5609.0
ZAF;19/03/2021;5395.0
ZAF;20/03/2021;5751.0
ZAF;21/03/2021;5996.0
ZAF;22/03/2021;6241.0
ZAF;23/03/2021;5282.0
ZAF;24/03/2021;5628.0
ZAF;25/03/2021;6122.0
ZAF;26/03/2021;6860.0
ZAF;27/03/2021;6543.0
ZAF;28/03/2021;6716.0
ZAF;29/03/2021;6890.0
ZAF;30/03/2021;8207.0
ZAF;31/03/2021;8010.0
ZAF;01/04/2021;6996.0
ZAF;02/04/2021;5538.0
ZAF;03/04/2021;5547.0
ZAF;04/04/2021;5067.0
ZAF;05/04/2021;4587.0
ZAF;06/04/2021;2962.0
ZAF;07/04/2021;2147.0
ZAF;08/04/2021;2075.0
ZAF;09/04/2021;2657.0
ZAF;10/04/2021;2567.0
ZAF;11/04/2021;2570.0
ZAF;12/04/2021;2574.0
ZAF;13/04/2021;2884.0
KOR;25/02/2021;
KOR;26/02/2021;18489.0
KOR;27/02/2021;10161.0
KOR;28/02/2021;7059.0
KOR;01/03/2021;13576.0
KOR;02/03/2021;17486.0
KOR;03/03/2021;25737.0
KOR;04/03/2021;32265.0
KOR;05/03/2021;39699.0
KOR;06/03/2021;42048.0
KOR;07/03/2021;42241.0
KOR;08/03/2021;47006.0
KOR;09/03/2021;51359.0
KOR;10/03/2021;49459.0
KOR;11/03/2021;45775.0
KOR;12/03/2021;41040.0
KOR;13/03/2021;39033.0
KOR;14/03/2021;38870.0
KOR;15/03/2021;31258.0
KOR;16/03/2021;24970.0
KOR;17/03/2021;20099.0
KOR;18/03/2021;16171.0
KOR;19/03/2021;13110.0
KOR;20/03/2021;12717.0
KOR;21/03/2021;12606.0
KOR;22/03/2021;11328.0
KOR;23/03/2021;11911.0
KOR;24/03/2021;13498.0
KOR;25/03/2021;15973.0
KOR;26/03/2021;17440.0
KOR;27/03/2021;17456.0
KOR;28/03/2021;17428.0
KOR;29/03/2021;21022.0
KOR;30/03/2021;22182.0
KOR;31/03/2021;21962.0
KOR;01/04/2021;23234.0
KOR;02/04/2021;26061.0
KOR;03/04/2021;27184.0
KOR;04/04/2021;27271.0
KOR;05/04/2021;28423.0
KOR;06/04/2021;30299.0
KOR;07/04/2021;32668.0
KOR;08/04/2021;33125.0
KOR;09/04/2021;32507.0
KOR;10/04/2021;32583.0
KOR;11/04/2021;32525.0
KOR;12/04/2021;32620.0
KOR;13/04/2021;32450.0
KOR;14/04/2021;32608.0
KOR;15/04/2021;39203.0
KOR;16/04/2021;48009.0
KOR;17/04/2021;50804.0
KOR;18/04/2021;51458.0
KOR;19/04/2021;63454.0
KOR;20/04/2021;76053.0
KOR;21/04/2021;88273.0
KOR;22/04/2021;96354.0
KOR;23/04/2021;107245.0
KOR;24/04/2021;113156.0
KOR;25/04/2021;113403.0
KOR;26/04/2021;119486.0
KOR;27/04/2021;129007.0
SSD;05/04/2021;
SSD;06/04/2021;95.0
SSD;07/04/2021;95.0
SSD;08/04/2021;95.0
SSD;09/04/2021;95.0
SSD;10/04/2021;95.0
SSD;11/04/2021;95.0
SSD;12/04/2021;95.0
SSD;13/04/2021;95.0
SSD;14/04/2021;95.0
SSD;15/04/2021;95.0
ESP;04/01/2021;
ESP;05/01/2021;56505.0
ESP;06/01/2021;45248.0
ESP;07/01/2021;41496.0
ESP;08/01/2021;48786.0
ESP;09/01/2021;47569.0
ESP;10/01/2021;46759.0
ESP;11/01/2021;46180.0
ESP;12/01/2021;49826.0
ESP;13/01/2021;58330.0
ESP;14/01/2021;66980.0
ESP;15/01/2021;70139.0
ESP;16/01/2021;70181.0
ESP;17/01/2021;70223.0
ESP;18/01/2021;70264.0
ESP;19/01/2021;68282.0
ESP;20/01/2021;63471.0
ESP;21/01/2021;61016.0
ESP;22/01/2021;56696.0
ESP;23/01/2021;55680.0
ESP;24/01/2021;54664.0
ESP;25/01/2021;56182.0
ESP;26/01/2021;55766.0
ESP;27/01/2021;52812.0
ESP;28/01/2021;52984.0
ESP;29/01/2021;50484.0
ESP;30/01/2021;51790.0
ESP;31/01/2021;53095.0
ESP;01/02/2021;54548.0
ESP;02/02/2021;58331.0
ESP;03/02/2021;67103.0
ESP;04/02/2021;73424.0
ESP;05/02/2021;72558.0
ESP;06/02/2021;71691.0
ESP;07/02/2021;70825.0
ESP;08/02/2021;70598.0
ESP;09/02/2021;66924.0
ESP;10/02/2021;65024.0
ESP;11/02/2021;62126.0
ESP;12/02/2021;63159.0
ESP;13/02/2021;64192.0
ESP;14/02/2021;65225.0
ESP;15/02/2021;65324.0
ESP;16/02/2021;65315.0
ESP;17/02/2021;66035.0
ESP;18/02/2021;73281.0
ESP;19/02/2021;74032.0
ESP;20/02/2021;74783.0
ESP;21/02/2021;75535.0
ESP;22/02/2021;77240.0
ESP;23/02/2021;84889.0
ESP;24/02/2021;93344.0
ESP;25/02/2021;95661.0
ESP;26/02/2021;98970.0
ESP;27/02/2021;102279.0
ESP;28/02/2021;105588.0
ESP;01/03/2021;106220.0
ESP;02/03/2021;110663.0
ESP;03/03/2021;113276.0
ESP;04/03/2021;123706.0
ESP;05/03/2021;124505.0
ESP;06/03/2021;125304.0
ESP;07/03/2021;126104.0
ESP;08/03/2021;134273.0
ESP;09/03/2021;132884.0
ESP;10/03/2021;134716.0
ESP;11/03/2021;125884.0
ESP;12/03/2021;124860.0
ESP;13/03/2021;123835.0
ESP;14/03/2021;122810.0
ESP;15/03/2021;113750.0
ESP;16/03/2021;107530.0
ESP;17/03/2021;97854.0
ESP;18/03/2021;91514.0
ESP;19/03/2021;92814.0
ESP;20/03/2021;94115.0
ESP;21/03/2021;95416.0
ESP;22/03/2021;96716.0
ESP;23/03/2021;95283.0
ESP;24/03/2021;109001.0
ESP;25/03/2021;120910.0
ESP;26/03/2021;141696.0
ESP;27/03/2021;153965.0
ESP;28/03/2021;166235.0
ESP;29/03/2021;178504.0
ESP;30/03/2021;189631.0
ESP;31/03/2021;202152.0
ESP;01/04/2021;214631.0
ESP;02/04/2021;196858.0
ESP;03/04/2021;187601.0
ESP;04/04/2021;177533.0
ESP;05/04/2021;167465.0
ESP;06/04/2021;183484.0
ESP;07/04/2021;188955.0
ESP;08/04/2021;209911.0
ESP;09/04/2021;255207.0
ESP;10/04/2021;266803.0
ESP;11/04/2021;279209.0
ESP;12/04/2021;291615.0
ESP;13/04/2021;293237.0
ESP;14/04/2021;296889.0
ESP;15/04/2021;296222.0
ESP;16/04/2021;299847.0
ESP;17/04/2021;298403.0
ESP;18/04/2021;296959.0
ESP;19/04/2021;295515.0
ESP;20/04/2021;281054.0
ESP;21/04/2021;294534.0
ESP;22/04/2021;289268.0
ESP;23/04/2021;276499.0
ESP;24/04/2021;283722.0
ESP;25/04/2021;290945.0
ESP;26/04/2021;305867.0
LKA;28/01/2021;
LKA;29/01/2021;5286.0
LKA;30/01/2021;18912.0
LKA;31/01/2021;19718.0
LKA;01/02/2021;23888.0
LKA;02/02/2021;23753.0
LKA;03/02/2021;23319.0
LKA;04/02/2021;20904.0
LKA;05/02/2021;21575.0
LKA;06/02/2021;17475.0
LKA;07/02/2021;14660.0
LKA;08/02/2021;10316.0
LKA;09/02/2021;7918.0
LKA;10/02/2021;5259.0
LKA;11/02/2021;4537.0
LKA;12/02/2021;3270.0
LKA;13/02/2021;3787.0
LKA;14/02/2021;3939.0
LKA;15/02/2021;3597.0
LKA;16/02/2021;3139.0
LKA;17/02/2021;4811.0
LKA;18/02/2021;7912.0
LKA;19/02/2021;12083.0
LKA;20/02/2021;16600.0
LKA;21/02/2021;21346.0
LKA;22/02/2021;23059.0
LKA;23/02/2021;24392.0
LKA;24/02/2021;26152.0
LKA;25/02/2021;23797.0
LKA;26/02/2021;20408.0
LKA;27/02/2021;19874.0
LKA;28/02/2021;18226.0
LKA;01/03/2021;22132.0
LKA;02/03/2021;26702.0
LKA;03/03/2021;29503.0
LKA;04/03/2021;35849.0
LKA;05/03/2021;41841.0
LKA;06/03/2021;40329.0
LKA;07/03/2021;37602.0
LKA;08/03/2021;32541.0
LKA;09/03/2021;27136.0
LKA;10/03/2021;21730.0
LKA;11/03/2021;15508.0
LKA;12/03/2021;8749.0
LKA;13/03/2021;6590.0
LKA;14/03/2021;6207.0
LKA;15/03/2021;6777.0
LKA;16/03/2021;7574.0
LKA;17/03/2021;7764.0
LKA;18/03/2021;8005.0
LKA;19/03/2021;9108.0
LKA;20/03/2021;8402.0
LKA;21/03/2021;8122.0
LKA;22/03/2021;7694.0
LKA;23/03/2021;7246.0
LKA;24/03/2021;7176.0
LKA;25/03/2021;7179.0
LKA;26/03/2021;7211.0
LKA;27/03/2021;7849.0
LKA;28/03/2021;9170.0
LKA;29/03/2021;8001.0
LKA;30/03/2021;7993.0
LKA;31/03/2021;8077.0
LKA;01/04/2021;7702.0
LKA;02/04/2021;6993.0
LKA;03/04/2021;5722.0
LKA;04/04/2021;4347.0
LKA;05/04/2021;4306.0
LKA;06/04/2021;3010.0
LKA;07/04/2021;1638.0
LKA;08/04/2021;733.0
LKA;09/04/2021;161.0
LKA;10/04/2021;135.0
LKA;11/04/2021;109.0
SDN;10/03/2021;
SDN;11/03/2021;1659.0
SDN;12/03/2021;1659.0
SDN;13/03/2021;1659.0
SDN;14/03/2021;1659.0
SDN;15/03/2021;1659.0
SDN;16/03/2021;1659.0
SDN;17/03/2021;1659.0
SDN;18/03/2021;1659.0
SDN;19/03/2021;1659.0
SDN;20/03/2021;1659.0
SDN;21/03/2021;1659.0
SDN;22/03/2021;1659.0
SDN;23/03/2021;1659.0
SDN;24/03/2021;1659.0
SDN;25/03/2021;1659.0
SDN;26/03/2021;1659.0
SDN;27/03/2021;1659.0
SDN;28/03/2021;1659.0
SDN;29/03/2021;1659.0
SDN;30/03/2021;1659.0
SDN;31/03/2021;1659.0
SDN;01/04/2021;1659.0
SDN;02/04/2021;1659.0
SDN;03/04/2021;1659.0
SDN;04/04/2021;1659.0
SDN;05/04/2021;1659.0
SDN;06/04/2021;4381.0
SDN;07/04/2021;5436.0
SDN;08/04/2021;6491.0
SDN;09/04/2021;7546.0
SDN;10/04/2021;8601.0
SDN;11/04/2021;8806.0
SDN;12/04/2021;9011.0
SDN;13/04/2021;6493.0
SDN;14/04/2021;5643.0
SDN;15/04/2021;4794.0
SDN;16/04/2021;3944.0
SDN;17/04/2021;3094.0
SDN;18/04/2021;3094.0
SDN;19/04/2021;3094.0
SDN;20/04/2021;3094.0
SDN;21/04/2021;3094.0
SDN;22/04/2021;3094.0
SDN;23/04/2021;3094.0
SUR;22/02/2021;
SUR;23/02/2021;368.0
SUR;24/02/2021;368.0
SUR;25/02/2021;368.0
SUR;26/02/2021;368.0
SUR;27/02/2021;368.0
SUR;28/02/2021;368.0
SUR;01/03/2021;368.0
SUR;02/03/2021;368.0
SUR;03/03/2021;368.0
SUR;04/03/2021;368.0
SUR;05/03/2021;368.0
SUR;06/03/2021;368.0
SUR;07/03/2021;368.0
SUR;08/03/2021;368.0
SUR;09/03/2021;368.0
SUR;10/03/2021;368.0
SUR;11/03/2021;368.0
SUR;12/03/2021;368.0
SUR;13/03/2021;368.0
SUR;14/03/2021;368.0
SUR;15/03/2021;368.0
SUR;16/03/2021;368.0
SUR;17/03/2021;368.0
SUR;18/03/2021;368.0
SUR;19/03/2021;368.0
SUR;20/03/2021;699.0
SUR;21/03/2021;780.0
SUR;22/03/2021;861.0
SUR;23/03/2021;946.0
SUR;24/03/2021;1077.0
SUR;25/03/2021;1309.0
SUR;26/03/2021;1541.0
SUR;27/03/2021;1500.0
SUR;28/03/2021;1499.0
SUR;29/03/2021;1452.0
SUR;30/03/2021;1402.0
SUR;31/03/2021;1437.0
SUR;01/04/2021;1274.0
SUR;02/04/2021;1111.0
SUR;03/04/2021;834.0
SUR;04/04/2021;767.0
SUR;05/04/2021;744.0
SUR;06/04/2021;722.0
SUR;07/04/2021;569.0
SUR;08/04/2021;631.0
SUR;09/04/2021;693.0
SUR;10/04/2021;649.0
SUR;11/04/2021;604.0
SUR;12/04/2021;559.0
SUR;13/04/2021;580.0
SUR;14/04/2021;562.0
SUR;15/04/2021;425.0
SUR;16/04/2021;288.0
SUR;17/04/2021;290.0
SUR;18/04/2021;293.0
SUR;19/04/2021;295.0
SUR;20/04/2021;232.0
SUR;21/04/2021;208.0
SUR;22/04/2021;211.0
SUR;23/04/2021;216.0
SUR;24/04/2021;245.0
SUR;25/04/2021;253.0
SUR;26/04/2021;262.0
SUR;27/04/2021;270.0
SWE;27/12/2020;
SWE;28/12/2020;1923.0
SWE;29/12/2020;1923.0
SWE;30/12/2020;1923.0
SWE;31/12/2020;1923.0
SWE;01/01/2021;1923.0
SWE;02/01/2021;1923.0
SWE;03/01/2021;1923.0
SWE;04/01/2021;2363.0
SWE;05/01/2021;2802.0
SWE;06/01/2021;3242.0
SWE;07/01/2021;3681.0
SWE;08/01/2021;4121.0
SWE;09/01/2021;4560.0
SWE;10/01/2021;5000.0
SWE;11/01/2021;5872.0
SWE;12/01/2021;6743.0
SWE;13/01/2021;7615.0
SWE;14/01/2021;8486.0
SWE;15/01/2021;9358.0
SWE;16/01/2021;10229.0
SWE;17/01/2021;11101.0
SWE;18/01/2021;11807.0
SWE;19/01/2021;12513.0
SWE;20/01/2021;13219.0
SWE;21/01/2021;13925.0
SWE;22/01/2021;14630.0
SWE;23/01/2021;15336.0
SWE;24/01/2021;16042.0
SWE;25/01/2021;15559.0
SWE;26/01/2021;15076.0
SWE;27/01/2021;14593.0
SWE;28/01/2021;14110.0
SWE;29/01/2021;13627.0
SWE;30/01/2021;13144.0
SWE;31/01/2021;12661.0
SWE;01/02/2021;12869.0
SWE;02/02/2021;13078.0
SWE;03/02/2021;13287.0
SWE;04/02/2021;13495.0
SWE;05/02/2021;13704.0
SWE;06/02/2021;13912.0
SWE;07/02/2021;14121.0
SWE;08/02/2021;14451.0
SWE;09/02/2021;14781.0
SWE;10/02/2021;15111.0
SWE;11/02/2021;15441.0
SWE;12/02/2021;15771.0
SWE;13/02/2021;16101.0
SWE;14/02/2021;16431.0
SWE;15/02/2021;17133.0
SWE;16/02/2021;17834.0
SWE;17/02/2021;18535.0
SWE;18/02/2021;19237.0
SWE;19/02/2021;19938.0
SWE;20/02/2021;20639.0
SWE;21/02/2021;21341.0
SWE;22/02/2021;21379.0
SWE;23/02/2021;21416.0
SWE;24/02/2021;21454.0
SWE;25/02/2021;21492.0
SWE;26/02/2021;21530.0
SWE;27/02/2021;21568.0
SWE;28/02/2021;21606.0
SWE;01/03/2021;22221.0
SWE;02/03/2021;22837.0
SWE;03/03/2021;23452.0
SWE;04/03/2021;24068.0
SWE;05/03/2021;24683.0
SWE;06/03/2021;25299.0
SWE;07/03/2021;25914.0
SWE;08/03/2021;26610.0
SWE;09/03/2021;27306.0
SWE;10/03/2021;28002.0
SWE;11/03/2021;28698.0
SWE;12/03/2021;29394.0
SWE;13/03/2021;30090.0
SWE;14/03/2021;30786.0
SWE;15/03/2021;29887.0
SWE;16/03/2021;28988.0
SWE;17/03/2021;28089.0
SWE;18/03/2021;27190.0
SWE;19/03/2021;26291.0
SWE;20/03/2021;25392.0
SWE;21/03/2021;24494.0
SWE;22/03/2021;24960.0
SWE;23/03/2021;25426.0
SWE;24/03/2021;25892.0
SWE;25/03/2021;26358.0
SWE;26/03/2021;26825.0
SWE;27/03/2021;27291.0
SWE;28/03/2021;27757.0
SWE;29/03/2021;28634.0
SWE;30/03/2021;29512.0
SWE;31/03/2021;30389.0
SWE;01/04/2021;31266.0
SWE;02/04/2021;32144.0
SWE;03/04/2021;33021.0
SWE;04/04/2021;33898.0
SWE;05/04/2021;35661.0
SWE;06/04/2021;37423.0
SWE;07/04/2021;39185.0
SWE;08/04/2021;40947.0
SWE;09/04/2021;42710.0
SWE;10/04/2021;44472.0
SWE;11/04/2021;46234.0
SWE;12/04/2021;46234.0
SWE;13/04/2021;46234.0
SWE;14/04/2021;46234.0
SWE;15/04/2021;46234.0
SWE;16/04/2021;46234.0
SWE;17/04/2021;46234.0
SWE;18/04/2021;46234.0
SWE;19/04/2021;46234.0
SWE;20/04/2021;46234.0
SWE;21/04/2021;47204.0
SWE;22/04/2021;51322.0
SWE;23/04/2021;56885.0
SWE;24/04/2021;58226.0
SWE;25/04/2021;59567.0
SWE;26/04/2021;60908.0
SWE;27/04/2021;62249.0
CHE;24/01/2021;
CHE;25/01/2021;10629.0
CHE;26/01/2021;11225.0
CHE;27/01/2021;20555.0
CHE;28/01/2021;18618.0
CHE;29/01/2021;17167.0
CHE;30/01/2021;14678.0
CHE;31/01/2021;16572.0
CHE;01/02/2021;16378.0
CHE;02/02/2021;16224.0
CHE;03/02/2021;15906.0
CHE;04/02/2021;15899.0
CHE;05/02/2021;16019.0
CHE;06/02/2021;15998.0
CHE;07/02/2021;14270.0
CHE;08/02/2021;14794.0
CHE;09/02/2021;15341.0
CHE;10/02/2021;15812.0
CHE;11/02/2021;16150.0
CHE;12/02/2021;16672.0
CHE;13/02/2021;16906.0
CHE;14/02/2021;18376.0
CHE;15/02/2021;18452.0
CHE;16/02/2021;18672.0
CHE;17/02/2021;18632.0
CHE;18/02/2021;18905.0
CHE;19/02/2021;18682.0
CHE;20/02/2021;18553.0
CHE;21/02/2021;18823.0
CHE;22/02/2021;18707.0
CHE;23/02/2021;18562.0
CHE;24/02/2021;19535.0
CHE;25/02/2021;19155.0
CHE;26/02/2021;18967.0
CHE;27/02/2021;18897.0
CHE;28/02/2021;19080.0
CHE;01/03/2021;19352.0
CHE;02/03/2021;19293.0
CHE;03/03/2021;19511.0
CHE;04/03/2021;19983.0
CHE;05/03/2021;20211.0
CHE;06/03/2021;20237.0
CHE;07/03/2021;20612.0
CHE;08/03/2021;20544.0
CHE;09/03/2021;20710.0
CHE;10/03/2021;21923.0
CHE;11/03/2021;21733.0
CHE;12/03/2021;21849.0
CHE;13/03/2021;21861.0
CHE;14/03/2021;21445.0
CHE;15/03/2021;21541.0
CHE;16/03/2021;21679.0
CHE;17/03/2021;20275.0
CHE;18/03/2021;20552.0
CHE;19/03/2021;20613.0
CHE;20/03/2021;20481.0
CHE;21/03/2021;21333.0
CHE;22/03/2021;21565.0
CHE;23/03/2021;21944.0
CHE;24/03/2021;23462.0
CHE;25/03/2021;24207.0
CHE;26/03/2021;24902.0
CHE;27/03/2021;25021.0
CHE;28/03/2021;26020.0
CHE;29/03/2021;26700.0
CHE;30/03/2021;27317.0
CHE;31/03/2021;27667.0
CHE;01/04/2021;27902.0
CHE;02/04/2021;25903.0
CHE;03/04/2021;25942.0
CHE;04/04/2021;23838.0
CHE;05/04/2021;21389.0
CHE;06/04/2021;21169.0
CHE;07/04/2021;21558.0
CHE;08/04/2021;21679.0
CHE;09/04/2021;24437.0
CHE;10/04/2021;24809.0
CHE;11/04/2021;29548.0
CHE;12/04/2021;32813.0
CHE;13/04/2021;33971.0
CHE;14/04/2021;38520.0
CHE;15/04/2021;39123.0
CHE;16/04/2021;39590.0
CHE;17/04/2021;39893.0
CHE;18/04/2021;40810.0
CHE;19/04/2021;41368.0
CHE;20/04/2021;42226.0
CHE;21/04/2021;44876.0
CHE;22/04/2021;46341.0
CHE;23/04/2021;47528.0
CHE;24/04/2021;48718.0
CHE;25/04/2021;48413.0
SYR;01/03/2021;
SYR;02/03/2021;66.0
SYR;03/03/2021;66.0
SYR;04/03/2021;66.0
